,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,Y
163,-1.176713451,-0.771676664,-0.447420049,-2.518330509,-0.688596157,-2.232699434,2.915444913,-0.608380584,1.428895115,1.481942112,1.062629816,2.236897077,2.362645785,0.008570322,-0.178883373,-0.282188905,1.050865362,-1.046997575,1.707218902,-2.684887617,0.266596789,-1.297510176,-2.20867999,-0.67464409,-0.188137959,-2.328667678,-0.827587825,-0.138961179,1.550344003,0.787136929,-1.536992288,-1.7274152,0.931881447,0.371777776,-0.03189786,0.804716329,-0.002780946,0.847633879,0.27932413,-0.065390978,3.74549054,0.243074279,2.796704253,0.420533784,0.903859402,-0.529242262,0.933861709,-1.273376327,0.537375155,-1.536834633,-0.01016699,-3.039454642,0.408397507,-3.585535299,0.310454369,-1.067278653,0.465094019,1.834980205,1.437340937,-2.530260661,0.926348205,-2.268588471,-0.384437086,0.765086744,-1.324414402,0.296887267,1.230153535,0.401519609,0.400637923,-2.200264635,1.754458054,0.266705745,-2.020987927,-1.318843305,0.380235358,0.578879323,-2.085906732,-0.698923069,-0.00717251,-1.041777512,-0.052841966,-1.835320104,-1.438753967,-2.709139057,0.409820076,0.939482721,-0.093741873,1.786353485,1.263692876,1.597888578,2.402033443,1.000213595,1.764629846,0.727501252,-0.446448099,-0.96389451,-0.311861432,-0.859494531,-2.253350088,1.924071666,0.015872781,-1.52075737,-2.436294717,-2.649234099,-0.7795337,0.187800011,0.005133035,-0.616380957,-0.83558813,-1.645084939,0.07732018,0.974216925,2.080621271,0.503759216,1.783859278,0.864331088,-1.079060842,-0.378882031,0.196592714,2.971192264,-1.126200069,0.405620438,3.044803051,0.384311,-1.884815269,-2.374840971,-0.673032105,0.652939465,-1.453311376,-1.451850832,1.227508519,0.470002262,0.143149451,2.243805457,3.314292399,0.52299421,-1.260482663,-0.522724084,-2.135010079,-3.17390196,-1.563635554,-0.958808137,-0.869732404,-0.919739191,2.073008201,-0.327328244,-1.280910784,-0.872002837,-1.540504478,0.74424736,2.909430056,-0.122475797,-0.943723416,-0.914143447,-2.360545022,-0.789768567,-0.658899553,1.493911253,1.097634306,1.280309772,-0.402034433,-2.28798477,-1.232053356,-2.6776301,-0.400065765,-1.356114916,-2.348719512,-1.031192331,-0.529473712,0.391614192,-1.071568296,-1.386815082,-0.937977625,-3.072379775,0.444465133,0.820075915,0.618063554,-1.621573196,0.774563998,-0.012464752,1.085305046,0.401742087,-0.868646984,1.391555218,1.516095391,-0.397472021,0.593170369,1.333668013,-0.289895595,-0.177363168,-1.299534243,2.480487307,-2.20067606,1.980094646,-0.100507057,1.544014766,0.7397265,-1.527803586,-0.19944898,-0.425233059,0.045862586
164,-0.660976907,-1.997438065,2.300902677,-0.003498471,-0.608414692,-0.251739901,2.441256046,-0.152534707,2.126694074,-0.803387369,-1.50840199,1.24624614,1.51398716,-0.811435508,0.149099919,0.787936239,2.206313807,-0.742146837,-0.088207704,2.60841146,0.697727264,0.47785359,0.100984475,-0.066763122,2.048410017,0.273931077,-0.627959969,-0.043777074,-0.265415616,1.007185585,0.965659611,1.646722699,1.969318494,-0.334182324,2.481330208,-1.639752562,-1.941662074,0.347403311,0.654242125,0.223254749,0.658573063,1.867559543,-0.096535512,-1.54200779,-1.269173999,-3.64522105,-0.571031267,2.020860299,0.716984283,-0.643164492,1.438405481,3.929065526,-0.699145707,-0.034058844,-0.589406428,-0.77737884,2.390914642,-1.380042234,-0.779926707,-1.072665468,0.736448765,-1.740466026,0.274675011,-0.506836964,-0.268416346,-1.332309429,-1.993707435,0.063831253,-2.685514406,1.456482585,0.228661441,1.96495472,2.109540273,-1.434869103,1.740258249,1.373444696,-0.800098929,-1.337940182,0.144766461,0.036298452,-1.709269662,2.162422503,2.555062001,1.158249858,-0.899692314,0.303200388,0.40051892,-2.825744715,0.253142821,0.162783536,1.190090123,-0.705937183,1.128791438,-0.315974888,0.152007206,0.480360462,1.25359198,-0.925122325,-0.933133567,-0.220825501,-2.32115248,1.475264707,0.47810654,1.033851883,1.439078529,-0.153178757,0.869904252,2.179949225,1.048939271,-1.481726968,0.189891097,1.977464621,0.49616248,0.299258115,0.624934821,-1.177425789,-0.241887329,0.079552043,-1.285407125,-2.045609424,-2.573978867,-0.697316084,-1.663046933,0.934184589,-1.359622497,0.373575114,3.150056319,2.555128744,-0.694438101,-0.414930948,-0.646532517,0.98893358,-0.074835601,0.503530687,0.895593883,-1.891089165,0.667877735,1.646324217,0.076449551,-1.30204576,5.019093575,1.783717832,0.373671106,0.841914665,-0.644818466,-0.835325369,0.236701823,1.21207186,-0.695882468,0.280268355,0.938175693,-0.018175847,0.397223046,-0.368215529,3.810563853,0.08129422,0.420356437,-1.789189079,1.188848812,1.40115233,-1.252046849,-0.968576785,-1.826968716,-2.049375108,0.652369865,-3.253033021,-1.893650743,0.152126662,-0.690066292,-0.832143485,-0.389047289,0.578378117,-1.019356244,-0.372798132,-1.174782053,0.256161935,0.128821403,0.568731362,-0.439813751,-0.611162726,-1.345908675,-1.7320502,-0.387123143,-1.527639505,1.943056839,2.139166339,0.0720999,-1.546164836,-1.209594673,-0.223781089,-0.123014432,0.082504968,-2.194600093,-1.227622753,0.516742,-0.084483678,-1.540850021,2.062505456,1.526184712,1.576344416,-2.078559315
165,-0.320315036,-1.266333737,-0.434592984,0.711033279,-0.677346712,0.473198453,-2.332685457,1.567884321,-1.205057656,0.054658683,-0.09191505,-0.083286634,0.289264005,0.302236155,0.829928478,-0.400076279,0.246272894,0.279390641,0.112296528,0.445159055,0.037418324,-1.524368815,-0.707160229,0.682367919,-0.451091642,-0.694555849,0.036409803,-1.421822157,1.355099643,-0.3040373,-1.098777091,-0.001023927,-0.124026196,-0.208845106,0.269106157,-0.279885176,0.721469097,-0.524490526,-0.45641251,-0.948925136,-0.575887666,0.888987566,0.688714795,-0.293201028,-0.098733432,-0.598869549,0.860931947,-0.851733134,1.789195808,-0.013840732,-1.900487641,0.447151307,-2.251079257,0.47823662,0.562827163,-0.277232554,0.177084883,0.341390828,-0.383446625,1.362500857,0.910863696,-0.206209857,-0.986352457,0.280350395,-1.159762687,0.25940993,-2.951830761,0.398383963,0.58453878,-0.726252827,0.581843843,-0.111009586,-2.570362296,2.648857791,-0.92846512,0.150828533,1.209946263,1.553429559,-0.169024059,2.12910995,0.704402063,0.43300533,-0.317301918,-0.380016731,-0.344011253,-2.016626,-0.480741857,0.396975108,1.373848394,0.71500466,0.462037469,1.716947558,1.229166641,-1.458958404,1.216019994,-0.222271359,1.957724938,-0.510441951,-2.997727517,-0.680935223,-0.17420985,-1.200420398,0.096525041,0.399429283,0.448187722,-0.821072255,0.213211213,-0.117255642,-0.417670839,-0.377823914,-0.313825976,-0.407242453,-0.40361901,-0.24066051,0.036377881,-0.388620167,-0.655096136,-0.356031332,-2.400601917,-0.30094177,0.781134063,0.712099017,-0.936629817,0.283490449,-0.059619908,-0.368052236,-2.125924851,0.088393152,0.073008796,-0.175224064,0.479894808,-0.815737423,-0.711644999,0.198446869,-0.541743744,-0.004869401,0.316265387,0.624753627,-0.976650647,-0.762196733,-1.331286682,-0.937095793,-0.24781504,-0.351086594,-0.071725382,-1.846330632,-2.135878324,0.028815189,0.720406671,-1.407876701,0.323322758,-1.139948712,0.765284745,-0.429601014,0.04081767,-0.654366243,0.094693938,1.103582521,0.502175447,0.998632598,-0.953357366,2.059596367,0.930939244,0.052332901,-0.767669123,-0.140191486,-0.983465028,1.353087625,-0.582454819,-0.578971386,0.657948063,0.639570865,0.405069871,0.462585513,-0.862532271,-1.260905575,-1.796130786,0.542821286,0.853010268,0.309169574,1.499179553,0.711949007,-2.146080804,-0.723106005,1.208961658,1.102254811,-1.100121255,-1.372959174,0.894603954,1.840787369,1.863762254,-1.176121029,-0.324819391,1.723433227,2.163256194,-0.893961159,-0.01958926,-0.940329509,-1.96822893,1.092659989,-0.932164351
166,0.874614566,0.482161905,0.252931032,-1.682080616,0.098336825,-2.380877375,-1.624418552,-0.021184185,2.897563224,0.075906795,-2.431835698,1.997610039,0.054045502,1.78298155,-0.308792296,1.367167776,-0.236606179,0.314862649,0.061309001,2.143508833,0.025389224,0.273136378,-0.180537407,-0.793737922,-0.702067684,1.131410317,2.390303103,1.404149874,-1.021767015,1.055501704,-1.651920635,-0.137165832,1.570045678,-0.771321436,0.362658935,-0.659032782,0.851827983,-0.864579226,-0.088415229,0.553822011,1.561608687,2.617531463,0.768606527,-0.452979038,-1.787106262,-0.590939584,-1.374970265,-1.433836617,1.651009972,1.010243608,0.249552801,-0.290315518,-1.428559661,0.311202313,-2.8142544,0.147854808,0.768744768,-0.932050798,-0.556457306,-0.031183067,-0.96415716,-0.064452024,-0.101735515,-0.494427661,-0.772714597,2.081939861,0.350422133,1.057229971,0.607023371,0.585078662,0.668911903,-0.061878763,1.123928127,0.095235247,-0.71755526,-0.672837218,-0.358403374,-1.594696806,0.04314756,1.053582298,-0.762392293,-0.165983991,0.291040669,0.766245832,0.926940486,-0.691224022,2.438446102,-1.671582707,2.353419751,-2.723574052,0.798311309,-0.449706808,1.235493177,-0.692606731,0.706239472,-0.144537551,0.554871164,-1.319219981,-1.387019526,-2.076547683,0.234596096,0.092248638,-1.516693319,-0.262644901,-1.526696072,-0.60987398,-1.161967731,-2.309528777,1.281944454,0.134605509,-0.801733158,-1.396992531,1.030728509,-0.38012287,1.370558448,-1.695704555,1.897605445,1.932651807,-0.950084525,1.164999248,-1.439302639,0.814371052,0.959645406,0.244925975,0.272710314,-1.153479609,-2.633017348,2.720237547,0.908930327,-0.980524169,0.177312407,0.900344648,-0.626387182,-0.42694719,-0.421611463,-0.057431905,-0.336879009,-0.789644816,-2.113324489,-1.268977811,-0.390010985,0.703626357,-0.363073321,-1.951423184,0.164546827,-0.713443203,1.222528634,-1.691342476,0.988836853,0.380723397,2.12247854,-1.936037034,0.178769825,-1.747031984,-0.71969455,0.876059434,-0.591777927,0.015664781,0.908014415,-1.18953474,0.828233812,-0.859418291,-1.157498487,-0.433449879,-0.288535226,1.278580441,0.186824499,0.877554248,-1.508804519,0.403200378,1.005498288,0.057130937,1.55711806,-1.47492817,-1.260804699,1.765302016,1.136458257,0.491849616,1.285318498,0.050663062,-0.648870519,0.440777238,0.532305197,0.587014868,1.761924636,-0.933998377,0.171865867,-1.51262849,-1.695908263,-0.53838815,0.024618725,3.240170744,1.014764444,1.879403139,-0.063259786,-1.963760137,-0.322749362,-0.148235799,-0.97277414,-0.014495193,1.012318515
167,-1.869630365,0.833911422,0.17372897,-0.847323735,-0.044983991,-0.888959045,-3.108104295,1.00710101,0.111673137,0.296604516,0.375844614,-1.814273653,1.579909405,2.238461669,-0.044681832,1.28921777,0.613271636,-1.205481557,1.612311613,0.139757231,-0.84851508,0.097382124,0.757496855,1.210368434,-0.324962178,-0.537938208,0.138200125,0.280338669,-1.421889335,0.132332002,-0.533733414,-0.318045774,0.830875574,0.344531079,0.062010015,-0.210625372,1.191263418,-0.679437222,-1.780740977,-0.954980528,-0.200249644,0.478763494,-0.975444793,0.399724539,1.041640846,-1.717528221,0.256774753,-0.864322363,1.212710237,-0.132631579,-2.270235126,-0.981674971,-0.975500105,-0.088125379,-0.327220484,0.114913826,-0.129534362,0.977914923,-1.021605158,-0.251399359,-0.146250298,0.263269171,-0.082151363,-0.085953233,-0.872392165,0.773098517,-1.964531807,0.114738615,-2.108980607,-2.97357068,2.354346077,-1.278988723,0.992158868,-1.994668878,0.947494786,-0.1467887,0.409826349,0.551538493,-0.033777698,-0.15940997,1.20722595,0.888125909,0.55215365,0.104872063,2.260663827,0.889071992,0.705829366,1.652133465,-0.181054326,-1.639908581,-2.596974978,1.451889013,-0.725512944,1.005773698,1.705679717,0.960126067,-0.869359305,-0.552337348,0.60667432,0.959125437,0.849945399,-0.738792963,-2.056812458,-1.293717029,-2.973953874,-1.680659542,-1.524075882,-0.222596076,0.206149786,-0.089015372,2.895583064,-0.609844264,-0.169650224,0.432652158,0.145689095,0.244040544,-0.517547166,0.112368146,-0.970084144,0.2293879,0.860700416,0.445502372,1.073131401,-0.889347843,1.269557977,-0.829007705,-1.955235232,0.09357463,1.744823822,1.400979635,-0.653577347,-0.976422362,1.733767556,1.376242036,1.081207189,-0.25861225,-1.303309056,-0.40336312,1.637845633,-0.498747897,0.979279806,-1.524935307,0.632077005,-1.072687186,-1.718014933,0.633966388,-0.94949493,-0.634824934,-1.292262923,1.626541883,-0.653601647,-0.397944988,1.802178595,1.213240709,0.658202243,-0.517452131,0.480858728,-0.614330695,-0.309291492,0.438047009,-1.461892731,-0.96524379,0.197972811,-1.124382341,0.426440651,1.792472154,1.050823806,1.522527386,0.695051051,-1.438546201,0.175955472,-1.020697425,0.669609569,-2.230091044,2.158707847,0.537658489,-0.252927291,0.760397658,-1.046405054,2.127776781,-0.071333569,0.725783398,0.871830435,-0.184481032,0.999380793,-0.774098064,-2.042720373,-0.984630365,-0.348173833,1.855486155,-0.73044373,1.300175615,-1.008578477,-0.621162291,-1.859136282,0.051826177,0.063088846,2.16452056,-0.786062612,0.57333166,-1.365079244
168,0.099068546,0.719052608,-1.904866991,0.281666959,1.155282004,-0.957956592,-0.531185186,2.361940179,-1.368593575,0.695776258,0.505400602,0.038102358,0.71224598,2.376022511,-0.271050229,1.11293886,-1.313469902,-1.244262968,-1.642809892,0.64374817,-2.292306282,0.793673703,-0.220677853,-0.425414803,0.016830057,-0.239049931,-1.269304911,0.091193662,-0.063331251,-0.498881961,0.146469333,-2.941860516,0.380149262,-1.066652877,0.629626676,0.292219917,1.189069602,-0.98185511,-2.297670705,-1.177064065,-2.207414794,0.674144531,2.453485482,0.797760131,-0.953253689,1.292089128,0.737868783,-0.252980003,0.209122096,-0.519340269,-0.294210331,-1.208626656,2.199087519,-0.781373237,-2.30963065,-1.172592761,-2.208275964,1.177839613,-2.400644542,0.808718181,-0.185809974,-0.146375652,1.128761856,0.93759674,0.774217603,1.141028927,-0.375692486,0.30537404,-0.629841825,-0.129118644,3.593156081,-0.964158408,1.798539109,1.156549683,-1.240967088,-3.197642904,0.118231422,0.623141842,-0.848843008,1.952639379,0.416846595,-1.499803872,-1.612667036,-0.244473478,1.098779582,0.642498967,1.856269651,1.303112518,0.184554892,-2.333481164,0.078220059,0.985479106,-1.757052643,0.382358332,2.35686875,0.114964872,-3.140269488,1.045609888,2.177158281,-1.274516006,1.511937911,-0.249361166,-0.184884913,-2.011701457,-1.804031828,-2.268651685,0.10012187,0.383187822,-0.728648314,-0.25397517,-1.163697875,-2.000969897,-1.208218622,-0.429758779,-1.086217222,0.443717867,-3.017741203,0.063818351,-0.321013042,-1.91763673,1.894930793,1.564112616,1.757014134,1.322219251,3.041071741,0.318240262,-0.627804271,-1.382523217,2.483115841,1.874107758,1.970398401,-0.145502891,0.25476197,1.412607468,0.996992559,0.64172806,-0.270778253,-1.331602382,-0.244414177,-1.744590423,-1.241394639,-0.189787943,-0.567486522,-2.173947131,-0.596199125,1.667199323,-2.175154368,1.090356964,1.370747547,0.394559877,-0.031456483,-0.195551023,1.998184445,0.685211519,-0.428837793,-1.906191468,0.918888319,2.29319768,-3.264373258,0.336029842,-1.411483245,-0.226368519,-0.0680816,0.854742784,-1.472844482,2.303248357,2.004174277,1.533392476,-0.847344862,0.57399461,1.971229617,1.049169292,0.604524376,-2.4958738,2.381643159,-0.700004689,-0.532128965,2.273719243,0.491237751,1.26486783,2.207675583,3.44245579,-1.305232136,0.962261779,-0.661202534,-2.875520207,-0.391962133,-0.459525371,-0.363946663,-1.038939671,-0.760950865,0.515140003,0.832102224,-0.257807829,-1.500895448,-0.715859679,1.297647242,0.634933601,0.518740543,-3.535872671,1.764908095
169,-1.206217977,-1.729757497,0.357983509,0.838573702,-0.221191277,-0.262799835,0.909690521,-1.767694237,-0.185220648,0.00468684,1.859463657,-0.230652184,-0.353364643,0.282335164,-0.74070815,-0.825545489,-0.24237318,-0.275042583,-1.406955837,1.146071028,-0.193840836,0.493638747,-0.516049975,-1.5281342,1.172331884,2.304442342,-1.958228142,0.585634211,0.133116604,1.064236613,1.790209931,0.347279332,0.212364024,-0.482515079,1.637339729,-1.949874713,-0.592798154,-1.021014781,0.753282956,-0.100780635,1.531234931,-1.067832033,-1.659868915,-0.26647917,0.293002278,2.614422332,-0.126459624,0.769117559,0.439899604,1.302814994,1.796089805,1.226324591,0.81251999,0.806798621,0.690671595,-0.212188606,-0.647711365,-0.039693842,-0.643640312,-2.014539161,0.756428561,0.318453593,-0.07727454,-1.3744627,1.271473586,-1.011848822,0.401486763,1.958494975,-1.290185266,0.715124933,0.110519689,-1.037333412,-1.345059022,-1.023087673,0.607799539,0.419838232,-0.007711063,-3.25060611,0.032316224,0.220910338,0.962741217,-1.283236044,-0.830767513,0.961304702,-1.782616927,-2.104218221,-1.988582595,0.30550171,-0.876494955,0.62387511,0.925422089,1.812715799,2.007547486,-1.00382402,1.683927442,2.079803766,0.082314081,1.313596389,-0.028681922,-0.04962836,-0.672920449,-0.613532231,-0.659721193,0.30003753,2.062803841,0.050186602,-0.312062343,-0.411119298,-0.047925131,-0.771977179,-1.258188848,1.590623299,0.667527395,-0.558876798,-0.762981585,-0.028979924,0.895758897,-0.069418441,0.740709856,-2.214644465,-1.524315897,0.183318986,0.173993662,0.617121447,-1.061299894,0.108612059,-1.108676814,-0.008044678,-0.170424017,0.714515755,0.029391879,-0.107512195,0.437405015,1.405685127,-1.693841507,-0.390250221,0.57737244,-1.28508616,1.143882116,0.265447686,1.377015719,0.393552447,0.26569623,0.651547871,0.569519528,0.064205046,0.220696841,1.114057116,-1.051827201,-0.159666507,-2.636373291,1.284491464,0.486894389,0.819335101,0.908357281,-1.27292119,-0.310685328,-0.670392731,0.568860575,0.485265559,-0.98864108,-0.536988751,0.444491387,-1.248669668,0.528916642,-1.010636709,-0.47696457,-0.791731892,-1.027596301,-0.005073749,-0.215003999,0.796743306,-1.56790516,3.481770749,-1.05294733,1.086559958,-0.99293379,-1.083552084,0.245744642,-1.277327018,-0.109182409,1.656671737,1.299215212,-0.212231782,-0.788178777,1.127488701,0.23677669,1.483193362,0.711079434,-0.168713384,0.863769066,-0.607886425,0.2377432,-1.968602833,-1.455982237,-0.004951833,-0.21247162,-1.610518909,1.493762265,-1.286543332,1.044693134
170,-0.301557587,0.895003849,-1.719148883,0.129436969,1.100195477,-2.709890521,1.244527324,1.812038071,-0.534067649,0.548933363,0.190948546,-1.670736371,0.09135856,1.685444528,-1.215957419,1.262590395,-1.062519377,-1.32749937,-0.970991497,0.689121721,-1.37445065,1.962535416,-1.122444368,-0.03956652,-0.369215553,-0.520100842,-1.898581992,0.023449974,0.962913149,-0.124080424,2.586317668,-0.492953468,-1.728779443,0.510412439,0.996461394,1.272815358,0.816020795,1.95149658,-1.312692179,0.152770359,0.471446722,0.37519306,1.286890393,0.023473457,1.540318921,0.520295562,1.504673027,0.129003766,0.174731356,-0.695245432,-0.477675677,-0.400455002,0.414827266,-0.091556112,0.830566415,-1.561459423,-1.913032771,-0.004597211,-3.624827975,1.313390839,-0.764882549,-0.484521825,0.485564446,-1.561625107,2.27380984,0.480272138,-0.679137132,-1.462244074,0.810377045,-0.12760749,0.959330056,1.288547389,1.147203537,0.329333718,-1.759673966,-1.1222856,0.803520886,1.433532576,1.39303765,1.436334046,0.922526027,-0.594827018,-1.540170683,-0.14992302,-1.507756532,-2.300773943,0.263446366,-0.020582907,-0.678699314,-0.228845749,-0.494432562,0.431201302,-1.896164837,1.243354567,1.48580204,-0.111310393,-0.291046424,-0.466290019,1.620651243,0.820017054,-0.149721198,-2.17275019,-0.783459646,0.208879022,0.055493992,-0.447155073,-0.983974914,-0.029805911,-0.403402606,0.018128528,-0.037810947,-0.991706924,-1.169136808,-1.768129762,-0.876170464,1.293704134,-0.45441552,-2.403574736,-0.797661271,-0.795502653,1.600232227,-0.086544022,2.410194698,-1.210432947,1.379788365,-1.061670643,-1.347782364,-2.87088482,-0.675615638,0.196940342,-0.700870685,-0.822468372,-0.009064123,1.605930881,0.440274233,-1.538122344,-0.981074224,0.049852456,0.444207056,1.313406347,-0.744392946,-1.269383729,0.42069655,-1.532895542,-0.58539933,0.893789263,-2.080159836,-0.66511397,-0.236739204,-0.824807068,-1.670934323,0.206685271,-1.45968977,-0.46618411,0.478303853,-3.450550436,-0.988367525,0.014470206,-0.681131405,0.309115429,-0.300769321,0.393270771,-0.199603973,-0.982299837,-1.290146379,0.805689851,-1.55880743,-0.750168783,-0.260486923,0.701373731,0.096069268,1.324771472,0.670770018,-0.924116495,1.549698328,-0.451926364,-0.148827478,1.343277699,-0.380115084,1.269263789,1.266036519,1.543680479,-2.312864501,0.683576811,-0.40866012,-1.378050426,-1.710601806,-1.681575299,-0.306729951,0.347217643,0.058270484,-2.64134104,0.304984731,0.184221941,-2.353542792,-0.865759011,1.233434672,-2.759584906,-0.883410048,-1.115983926,1.567338128
171,0.418031519,0.897460625,-1.639755545,2.146766942,-0.877038778,0.106295562,-0.663337678,1.018563932,-0.598014979,-1.38019513,0.876270567,0.718476466,-0.862617249,0.669432335,-1.457703132,2.976219959,-0.794592467,-1.837998833,0.758919906,0.791030244,1.425532291,1.635911771,-1.09963864,1.573756412,-0.0156942,-0.104641844,-0.082476121,-0.184574288,2.085873564,-0.213441846,-1.37123281,-1.994975704,0.316622496,-2.09381183,-0.95312969,-0.197785392,1.14575327,-0.591342747,0.083159719,-0.01937501,-0.307647068,-0.734569634,2.658712191,-0.988928001,1.436561588,3.075450868,-0.165720308,1.776403883,-0.32604065,2.179918451,-0.759309923,-1.776526433,-0.852983812,-0.581165051,0.573601907,-0.117768861,-1.782811181,0.684723082,-1.330063749,1.217714665,-0.402773298,0.548797363,0.375536071,-0.290649976,2.068847874,2.014208872,-1.214779296,2.110270369,0.633250513,1.214333865,0.475727911,-0.353278636,-0.153699876,-0.246768877,-0.190708762,-2.400813263,1.225651547,2.260540553,1.368165753,-1.489757413,3.550518823,-0.268856575,-0.607873399,-0.708273485,3.193482076,-0.707328477,-0.350850601,2.59568418,-0.867517589,0.253173272,-0.272607311,2.95129749,-0.468799885,-0.313983138,0.698038197,0.925683935,-2.365764019,1.44950715,0.629500172,-1.288216287,1.343798648,-1.615960125,-0.623805447,0.373113682,0.059333999,-0.627969352,-1.107762217,-0.272271269,-0.040660244,1.819439176,-2.921826505,-2.429355649,0.332213684,-1.852194292,-0.922864568,-1.276467204,-0.916617929,-1.32404081,-1.004552575,-1.66372484,0.697481013,0.467692564,2.816384839,0.975259072,1.318114178,-0.967176807,-0.803949774,-3.191504422,-0.476810772,-1.216018275,-0.370137038,-0.75447982,1.543559896,2.725367962,-0.021877804,-1.439026759,-0.51714939,-1.096873689,0.720856052,2.544523897,-0.64133705,-0.861018317,0.210665933,-1.208004615,-0.773196595,0.454769786,-0.164837942,0.476601201,-0.250675591,1.137277537,-1.196623433,1.196622637,0.272730698,0.131976468,-1.704975576,-1.006150133,0.19444649,0.440555078,0.427487142,0.235883995,-0.639527118,-0.2881372,0.511991907,0.339908235,-1.178923765,0.999029314,0.646102813,-0.18691042,-0.612510172,-0.174821054,-0.135975489,0.342626996,2.115333198,-1.157209633,0.817911591,-0.128354403,-1.221992701,0.781824249,-1.227420944,0.060822894,-0.84376018,1.524041783,-1.653466208,0.838063572,-1.96799919,-1.571324206,-0.003164346,1.587998941,1.435942661,1.094342779,1.525301091,-1.698267256,1.365681522,-0.648686598,0.213686424,-2.246433124,0.565526717,0.089098633,-1.350071737,0.389084469,1.110180942
172,-0.506583835,-0.682554739,0.586998167,1.793691752,-1.256971317,1.463854127,1.703592754,-0.355483101,1.755222397,-0.185743366,-0.842646453,0.676516222,-1.271561816,-1.357463729,0.420589848,0.71314948,2.399313469,0.775139803,-1.464056019,2.449614605,0.351425875,-2.354214986,1.088849559,0.079940783,-0.220938727,2.979796322,-1.425644215,0.191839938,1.09121598,-0.284921865,0.329724521,-0.374260257,0.263224553,-0.102710064,-0.282000381,-1.576154751,-1.013730115,-2.295359361,-1.601501896,0.651981885,-0.110761801,0.059499407,-1.362941954,-0.161784415,0.226503486,0.426339833,-1.155019019,0.3080212,-1.248241563,-0.190119913,2.375459609,1.279060365,0.019749039,0.12875906,0.898525163,0.000920278,-0.571196795,-0.32780135,-0.563572383,-2.568124892,-1.243098156,-1.301458685,-0.835919528,-0.310512231,-0.407725717,-2.414875631,-1.141153046,0.453206742,-1.263826909,0.973695912,-1.536731811,1.384480318,1.29521589,0.853754088,-0.697520194,0.776740967,-0.377536209,-1.918579094,1.795001219,0.344359281,0.305067173,0.862672671,1.800713472,-1.287626992,-0.786127419,-0.871739302,-1.790000086,-0.23206992,-0.896951979,-1.406047048,0.701312354,-1.553570892,-1.058662791,-0.323935212,1.264472254,0.075537186,0.628082203,-0.42621847,-0.039676476,1.063930932,-0.451311473,1.259778571,-1.12156018,1.882702841,2.162633041,2.617538976,-0.450724878,1.244057855,1.46645196,-1.177009467,-0.715482791,1.119352013,0.486184007,1.043104675,0.37428855,-0.967480196,-0.847925723,1.532367368,0.909481926,0.338880579,-1.735864312,-0.669853715,-1.667098368,0.651276152,1.370875383,1.149443485,1.992824376,-1.553214441,-2.329888165,0.127491825,-0.315191717,1.667327034,-1.099839446,-0.92781376,-3.627841892,-0.675181974,0.994168172,-0.133627206,0.126263148,1.837435089,0.027119901,0.889032182,1.202825323,-0.006050259,-1.167449534,0.882689218,1.46942213,0.85634141,-0.424914889,0.258871905,-0.261818665,-0.57272639,-1.942460207,-0.50229925,0.394574963,0.158386811,-1.653046342,-1.637300599,-0.409254783,1.693995727,1.77831775,0.336255576,-0.991203791,-1.01123325,1.818733669,-1.129480592,-1.857220993,1.584818852,0.128912803,-3.091897392,1.478776776,1.325001044,0.24402133,2.722408079,-0.314742051,0.531497874,1.49532369,-0.338009527,-0.734538801,-0.322975666,0.245286347,-0.74214592,0.412922342,-1.391281508,-0.002363461,1.348763619,0.423254931,0.203401771,-0.412282026,-0.191088809,-1.494710441,-1.365936771,0.251241521,-0.285594921,-0.277749161,2.91236893,-0.757533806,0.479346322,1.350895038,0.942710985,1.602115305
